"pu_month","pu_hour","airport","pos_dist","pos_tip","high_tip","num_trips","avg_trip_dist","avg_tip_amount","avg_fare_amount"
6,4,"N",FALSE,TRUE,FALSE,965,0,2.40585492227979,23.5507564766839
6,4,"N",TRUE,TRUE,FALSE,51092,3.34080129961638,1.57676818288577,12.4632222265717
6,4,"Y",FALSE,TRUE,FALSE,107,0,6.95682242990654,47.1977570093458
6,4,"Y",TRUE,TRUE,FALSE,6343,12.9237032949708,6.56704240895475,39.2887939460823
7,4,"N",FALSE,FALSE,FALSE,1,0,-37.7,-150
7,4,"N",FALSE,TRUE,FALSE,925,0,2.52676756756757,25.8222054054054
7,4,"N",TRUE,TRUE,FALSE,40151,3.42138253094568,1.46084680331748,12.6754818061817
7,4,"Y",FALSE,TRUE,FALSE,107,0,8.37813084112149,48.2017757009346
7,4,"Y",TRUE,TRUE,FALSE,5745,13.2008755439513,6.14045604873803,40.0126161879896
8,4,"N",FALSE,TRUE,FALSE,1022,0,2.57372798434442,23.5493346379648
8,4,"N",TRUE,TRUE,FALSE,41515,3.42621751174274,1.49974587498495,12.7233007346742
8,4,"N",TRUE,TRUE,TRUE,2,5.05,383,18.5
8,4,"Y",FALSE,TRUE,FALSE,95,0,6.40684210526316,49.1272631578947
8,4,"Y",TRUE,TRUE,FALSE,6081,13.1425291892781,6.44369511593488,39.805625719454
9,4,"N",FALSE,FALSE,FALSE,1,0,-4.68,-15.3
9,4,"N",FALSE,TRUE,FALSE,1125,0,2.34277333333333,23.9296
9,4,"N",TRUE,TRUE,FALSE,44345,3.41100169128425,1.58361461269591,12.7215205772917
9,4,"N",TRUE,TRUE,TRUE,1,1.17,300,7
9,4,"Y",FALSE,TRUE,FALSE,93,0,7.4689247311828,44.4389247311828
9,4,"Y",TRUE,TRUE,FALSE,5820,13.1275859106529,6.40494158075601,39.3078900343643
10,4,"N",FALSE,TRUE,FALSE,983,0,2.05608341810783,21.8613224821974
10,4,"N",TRUE,TRUE,FALSE,44923,3.38336331055361,1.56978073592592,12.6604552233822
10,4,"Y",FALSE,TRUE,FALSE,112,0,5.964375,47.4155357142857
10,4,"Y",TRUE,TRUE,FALSE,6258,13.1551118568233,6.60941994247363,39.6499296899968
11,4,"N",FALSE,TRUE,FALSE,1214,-0.884538714991763,2.30999176276771,23.9371252059308
11,4,"N",TRUE,TRUE,FALSE,46001,3.29194430555857,1.58094389252408,12.4074994021869
11,4,"Y",FALSE,TRUE,FALSE,96,0,5.47135416666667,43.4726041666667
11,4,"Y",TRUE,TRUE,FALSE,5607,13.3051507044765,6.73252898163011,39.8798163010523
12,4,"N",FALSE,FALSE,FALSE,3,0,-1.42333333333333,-5.83333333333333
12,4,"N",FALSE,TRUE,FALSE,1174,-0.414335604770017,2.66411413969336,24.4380408858603
12,4,"N",TRUE,TRUE,FALSE,45065,3.43690957505825,1.62699079107955,12.8763237545767
12,4,"Y",FALSE,TRUE,FALSE,124,0,6.99879032258065,47.314435483871
12,4,"Y",TRUE,TRUE,FALSE,6263,13.1756873702698,6.75988503911863,40.2072824524988
12,4,"Y",TRUE,TRUE,TRUE,1,17.7,300,52
1,5,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
1,5,"N",FALSE,TRUE,FALSE,950,0,1.65369473684211,14.9454
1,5,"N",TRUE,TRUE,FALSE,62404,2.58181526825204,1.09969841676816,10.1635308634062
1,5,"Y",FALSE,TRUE,FALSE,208,0,6.01730769230769,44.0514903846154
1,5,"Y",TRUE,TRUE,FALSE,11139,14.0958793428494,6.89739833019122,41.6957024867582
2,5,"N",FALSE,TRUE,FALSE,797,0,1.7399121706399,15.8969636135508
2,5,"N",TRUE,TRUE,FALSE,52203,2.68959255215218,1.31193475470758,10.4706172059077
2,5,"N",TRUE,TRUE,TRUE,1,10.31,270,30
2,5,"Y",FALSE,TRUE,FALSE,132,0,6.22045454545455,41.5190909090909
2,5,"Y",TRUE,TRUE,FALSE,11041,14.3230096911512,7.44495426138937,42.2685300244543
3,5,"N",FALSE,TRUE,FALSE,931,0,2.00639097744361,19.7980988184748
3,5,"N",TRUE,FALSE,FALSE,1,0.09,-1.26,-2.5
3,5,"N",TRUE,TRUE,FALSE,56805,2.76786972977731,1.35065064695009,10.7106671947892
3,5,"Y",FALSE,TRUE,FALSE,168,0,6.36458333333333,42.0635119047619
3,5,"Y",TRUE,TRUE,FALSE,12334,14.0307588778985,7.23841413977623,41.5926552618777
4,5,"N",FALSE,TRUE,FALSE,805,0,1.61442236024845,18.3448695652174
4,5,"N",TRUE,FALSE,FALSE,1,0.53,-1,-4.5
4,5,"N",TRUE,TRUE,FALSE,53830,2.62524094371169,1.41429630317667,10.3422593349433
4,5,"Y",FALSE,TRUE,FALSE,194,0,4.82979381443299,39.8138659793814
4,5,"Y",TRUE,TRUE,FALSE,12559,14.1023950951509,7.07945457440879,41.6613902380763
5,5,"N",FALSE,TRUE,FALSE,924,0,1.53997835497836,20.5165909090909
5,5,"N",TRUE,TRUE,FALSE,54712,2.56512008334552,1.40700796900132,10.2216040356777
5,5,"Y",FALSE,TRUE,FALSE,159,0,6.30213836477987,44.9049056603774
5,5,"Y",TRUE,TRUE,FALSE,13878,13.6881344574146,6.95264519383196,40.9143680645626
6,5,"N",FALSE,FALSE,FALSE,1,0,-0.76,-2.5
6,5,"N",FALSE,TRUE,FALSE,1034,0,1.95999032882012,24.2872243713733
6,5,"N",TRUE,FALSE,FALSE,1,0.05,-1.26,-2.5
6,5,"N",TRUE,TRUE,FALSE,52628,2.64077373261382,1.41659857870335,10.4641709736262
6,5,"Y",FALSE,TRUE,FALSE,174,0,5.56436781609195,42.5243103448276
6,5,"Y",TRUE,TRUE,FALSE,13388,13.5793987152674,6.73257095906782,40.3871810576636
7,5,"N",FALSE,FALSE,FALSE,2,0,-1.075,-3
7,5,"N",FALSE,TRUE,FALSE,1035,0,1.35034782608696,22.208077294686
7,5,"N",TRUE,TRUE,FALSE,47803,2.83164822291488,1.370262745016,11.0236288517457
7,5,"Y",FALSE,TRUE,FALSE,171,0,6.67859649122807,46.9494152046784
7,5,"Y",TRUE,TRUE,FALSE,11244,13.4376627534685,6.50789576663109,40.2361001422981
8,5,"N",FALSE,FALSE,FALSE,2,0,-7.975,-2.5
8,5,"N",FALSE,TRUE,FALSE,1071,0,2.06214752567694,22.9800186741363
8,5,"N",TRUE,TRUE,FALSE,45415,2.86282747990752,1.36455598370582,11.1570060552681
8,5,"Y",FALSE,TRUE,FALSE,178,0,6.3961797752809,41.4238764044944
8,5,"Y",TRUE,TRUE,FALSE,11233,13.5566999020742,6.52145731327339,40.2965717083593
9,5,"N",FALSE,FALSE,FALSE,4,0,-0.95,-2.5
9,5,"N",FALSE,TRUE,FALSE,1151,0,1.63795829713293,34.185977410947
9,5,"N",TRUE,TRUE,FALSE,46085,2.81879331669741,1.42099663664967,11.1224172724314
9,5,"N",TRUE,TRUE,TRUE,1,8.47,275,23.5
9,5,"Y",FALSE,TRUE,FALSE,215,0,6.11297674418605,42.2164186046512
9,5,"Y",TRUE,TRUE,FALSE,11998,13.5131505250875,6.53282130355059,40.3244499083181
9,5,"Y",TRUE,TRUE,TRUE,1,4.75,280,19
10,5,"N",FALSE,FALSE,FALSE,2,0,-0.905,-2.75
10,5,"N",FALSE,TRUE,FALSE,1017,0,2.27925270403147,24.1907374631268
10,5,"N",TRUE,TRUE,FALSE,50176,2.86210618622449,1.46535973373724,11.4009125876913
10,5,"Y",FALSE,TRUE,FALSE,192,0,5.8984375,47.3166145833333
10,5,"Y",TRUE,TRUE,FALSE,13205,13.5543710715638,6.6587686482393,40.4268284740629
11,5,"N",FALSE,FALSE,FALSE,3,0,-3.96666666666667,-2.5
11,5,"N",FALSE,TRUE,FALSE,1342,-2.24095380029806,1.54304023845007,26.1129061102832
11,5,"N",TRUE,TRUE,FALSE,47168,2.81315256105834,1.47596866519674,11.2620153493894
11,5,"Y",FALSE,TRUE,FALSE,211,0,5.87881516587678,43.184691943128
11,5,"Y",TRUE,TRUE,FALSE,13133,13.6961044696566,6.79547628112389,40.6842564532095
12,5,"N",FALSE,FALSE,FALSE,1,0,-2,-26
12,5,"N",FALSE,TRUE,FALSE,1142,-1.43088441330998,1.74456217162872,27.2840805604203
12,5,"N",TRUE,FALSE,FALSE,1,0.81,-25.06,-4.5
12,5,"N",TRUE,TRUE,FALSE,44803,2.93026538401446,1.43734727585206,11.5706267437448
12,5,"Y",FALSE,TRUE,FALSE,184,0,7.1008152173913,49.5386413043478
12,5,"Y",TRUE,TRUE,FALSE,12634,13.5806047174292,6.8049548836473,40.5400039575748
1,6,"N",FALSE,TRUE,FALSE,1420,0,1.67875352112676,15.0066267605634
1,6,"N",TRUE,FALSE,FALSE,1,0.01,-0.66,-2.5
1,6,"N",TRUE,TRUE,FALSE,160125,2.21922978922717,1.17248661982826,9.3993043559719
1,6,"Y",FALSE,FALSE,FALSE,1,0,-10.56,-52
1,6,"Y",FALSE,TRUE,FALSE,226,0,6.82504424778761,44.8772566371681
1,6,"Y",TRUE,TRUE,FALSE,14979,14.2059029307697,6.88445490353161,42.6167414380132
2,6,"N",FALSE,FALSE,FALSE,1,0,-0.82,-2.5
2,6,"N",FALSE,TRUE,FALSE,1290,0,1.39011627906977,13.0513333333333
2,6,"N",TRUE,TRUE,FALSE,134354,2.32145630200813,1.42575137323786,9.68527382884023
2,6,"Y",FALSE,TRUE,FALSE,177,0,5.79559322033898,39.2590395480226
2,6,"Y",FALSE,TRUE,TRUE,1,0,300,2.5
2,6,"Y",TRUE,TRUE,FALSE,14906,14.2927257480209,7.35231114987253,42.9803273849457
3,6,"N",FALSE,FALSE,FALSE,1,0,-2.95,-11
3,6,"N",FALSE,TRUE,FALSE,1233,0,1.91134630981346,18.0941362530414
3,6,"N",TRUE,FALSE,FALSE,2,0.41,-5.935,-3.5
3,6,"N",TRUE,TRUE,FALSE,141813,2.41384055058422,1.46842567324575,9.98554356793806
3,6,"Y",FALSE,TRUE,FALSE,182,0,6.46758241758242,40.2508241758242
3,6,"Y",TRUE,TRUE,FALSE,18087,13.9358788079836,7.12293581025046,41.9863360424614
4,6,"N",FALSE,TRUE,FALSE,1294,0,1.83817619783617,18.0468315301391
4,6,"N",TRUE,FALSE,FALSE,1,0.17,-1.36,-3.5
4,6,"N",TRUE,TRUE,FALSE,137282,2.27726140353433,1.49886168616425,9.61936277152139
4,6,"Y",FALSE,TRUE,FALSE,173,0,4.65508670520231,36.4831791907514
4,6,"Y",TRUE,TRUE,FALSE,17701,13.772598723236,6.80548952036608,41.5357872436586
5,6,"N",FALSE,FALSE,FALSE,1,0,-6.8,-2.5
5,6,"N",FALSE,TRUE,FALSE,1371,0,1.66932895696572,16.3161925601751
5,6,"N",TRUE,FALSE,FALSE,1,0.65,-11.06,-52
5,6,"N",TRUE,TRUE,FALSE,139906,2.33480208139751,1.50718389490086,9.83590060469172
5,6,"Y",FALSE,TRUE,FALSE,188,0,6.17489361702128,41.6834042553191
5,6,"Y",TRUE,FALSE,FALSE,1,20.35,-70,-52
5,6,"Y",TRUE,TRUE,FALSE,20146,13.5109192891889,6.69125483967041,40.8566132234687
6,6,"N",FALSE,TRUE,FALSE,1649,0,1.50311704063069,21.0430200121286
6,6,"N",TRUE,FALSE,FALSE,2,0.665,-1.33,-4.5
6,6,"N",TRUE,TRUE,FALSE,127178,2.29607793800815,1.50788163047068,9.73995997735457
6,6,"Y",FALSE,TRUE,FALSE,239,0,5.37087866108787,40.6977824267782
6,6,"Y",TRUE,FALSE,FALSE,1,20.58,-12.28,-52
6,6,"Y",TRUE,TRUE,FALSE,18580,13.5366663078579,6.62673519913886,40.7706808396125
7,6,"N",FALSE,TRUE,FALSE,1689,0,1.67765541740675,24.7189283599763
7,6,"N",TRUE,FALSE,FALSE,1,0.01,-2,-2.5
7,6,"N",TRUE,TRUE,FALSE,121106,2.37901070136905,1.48477779796212,9.983228906908
7,6,"Y",FALSE,TRUE,FALSE,198,0,5.81762626262626,39.8534848484848
7,6,"Y",TRUE,FALSE,FALSE,2,8.895,-5.03,-30.75
7,6,"Y",TRUE,TRUE,FALSE,16764,13.6227213075638,6.50247792889525,40.9740891195419
8,6,"N",FALSE,TRUE,FALSE,1606,0,1.54927770859278,23.7303549190535
8,6,"N",TRUE,TRUE,FALSE,112655,2.40027269095912,1.48147902889352,10.0464407261107
8,6,"Y",FALSE,TRUE,FALSE,207,0,5.06260869565217,38.1342028985507
8,6,"Y",TRUE,TRUE,FALSE,16540,13.6329824667473,6.36639056831923,40.9005773881499
9,6,"N",FALSE,FALSE,FALSE,4,0,-0.515,-2.125
9,6,"N",FALSE,TRUE,FALSE,1819,0,1.27434304562947,29.438691588785
9,6,"N",TRUE,FALSE,FALSE,3,0.21,-3.23,-3.33333333333333
9,6,"N",TRUE,TRUE,FALSE,116348,2.40688133874239,1.5419231099804,10.2612964554612
9,6,"Y",FALSE,TRUE,FALSE,237,0,6.2464135021097,42.1739662447257
9,6,"Y",TRUE,TRUE,FALSE,16650,13.4547189189189,6.39198918918919,40.7624312312312
10,6,"N",FALSE,TRUE,FALSE,1724,0,1.57689675174014,23.3215313225058
10,6,"N",TRUE,TRUE,FALSE,125459,2.43096860328872,1.54796913732773,10.272462318367
10,6,"Y",FALSE,TRUE,FALSE,261,0,6.05731800766284,41.8192720306513
10,6,"Y",TRUE,TRUE,FALSE,17874,13.3073481033904,6.61811961508336,40.5169850061542
11,6,"N",FALSE,FALSE,FALSE,3,0,-2.10666666666667,-19
11,6,"N",FALSE,TRUE,FALSE,2012,-2.3380069582505,1.47521868787276,26.2169632206759
11,6,"N",TRUE,FALSE,FALSE,1,0.37,-1.1,-4
11,6,"N",TRUE,TRUE,FALSE,113035,2.39487158844606,1.5423039766444,10.1907068607069
11,6,"Y",FALSE,TRUE,FALSE,217,-0.00723502304147465,5.45184331797235,43.3955760368664
11,6,"Y",TRUE,TRUE,FALSE,16001,13.4479638772577,6.59442597337666,40.7709586900819
12,6,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
12,6,"N",FALSE,TRUE,FALSE,1814,-1.19362183020948,1.46965821389195,25.1569239250276
12,6,"N",TRUE,TRUE,FALSE,107618,2.43857774721701,1.52595355795499,10.2390784998792
12,6,"Y",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
12,6,"Y",FALSE,TRUE,FALSE,259,-0.00227799227799228,5.50930501930502,40.9281853281853
12,6,"Y",TRUE,TRUE,FALSE,17079,13.4564143099713,6.75887639791557,40.9234082791733
1,7,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
1,7,"N",FALSE,TRUE,FALSE,1769,0,1.57234030525721,13.037981910684
1,7,"N",TRUE,TRUE,FALSE,282590,2.08314409568633,1.39602593863902,9.81808832584309
1,7,"Y",FALSE,TRUE,FALSE,176,0,6.414375,33.3415909090909
1,7,"Y",TRUE,TRUE,FALSE,18179,13.8233841245393,6.98321469827823,42.0722058419055
2,7,"N",FALSE,FALSE,FALSE,5,0,-0.692,-2.5
2,7,"N",FALSE,TRUE,FALSE,1668,0,1.78874100719424,14.094082733813
2,7,"N",TRUE,FALSE,FALSE,2,0.8,-2.43,-7.75
2,7,"N",TRUE,TRUE,FALSE,245556,2.14219269738878,1.66928203749857,10.0511669843132
2,7,"Y",FALSE,TRUE,FALSE,171,0,5.67497076023392,38.290350877193
2,7,"Y",TRUE,TRUE,FALSE,18045,13.7536868938764,7.28940149625935,42.0880842338598
3,7,"N",FALSE,FALSE,FALSE,2,0,-0.66,-2.5
3,7,"N",FALSE,TRUE,FALSE,1573,0,1.75400508582327,15.7975270184361
3,7,"N",TRUE,FALSE,FALSE,1,0.06,-0.56,-2.5
3,7,"N",TRUE,TRUE,FALSE,256414,2.19004835929395,1.67811449452838,10.1084337828668
3,7,"Y",FALSE,TRUE,FALSE,225,0,4.59973333333333,35.2188888888889
3,7,"Y",TRUE,TRUE,FALSE,21259,13.5720570111482,6.9404134719413,41.7121153393857
4,7,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
4,7,"N",FALSE,TRUE,FALSE,1348,0,1.78338278931751,15.0584272997033
4,7,"N",TRUE,FALSE,FALSE,1,0.75,-1.2,-5
4,7,"N",TRUE,TRUE,FALSE,254916,2.1205289585589,1.73056602959406,10.0083783677761
4,7,"Y",FALSE,TRUE,FALSE,205,0,4.30487804878049,31.2056097560976
4,7,"Y",TRUE,TRUE,FALSE,20268,13.2401499901322,6.67187783698441,40.8589421748569
5,7,"N",FALSE,FALSE,FALSE,2,0,-0.825,-2.5
5,7,"N",FALSE,TRUE,FALSE,1613,0,1.69662120272784,19.4372783632982
5,7,"N",TRUE,FALSE,FALSE,3,0.33,-1.52333333333333,-3.5
5,7,"N",TRUE,TRUE,FALSE,262501,2.14769669448878,1.73684782153211,10.1568112121478
5,7,"Y",FALSE,TRUE,FALSE,238,0,5.32172268907563,40.3237394957983
5,7,"Y",TRUE,TRUE,FALSE,23140,13.1579662921348,6.8006624891962,40.9169464131374
6,7,"N",FALSE,FALSE,FALSE,3,0,-0.393333333333333,-2.5
6,7,"N",FALSE,TRUE,FALSE,2063,0,1.69075618031992,22.9185264178381
6,7,"N",TRUE,FALSE,FALSE,2,0.6,-6.35,-3.75
6,7,"N",TRUE,TRUE,FALSE,222769,2.14838244998182,1.73029766260117,10.0576567655284
6,7,"Y",FALSE,TRUE,FALSE,213,0,4.88507042253521,36.0523474178404
6,7,"Y",TRUE,FALSE,FALSE,1,0.05,-0.76,-3
6,7,"Y",TRUE,TRUE,FALSE,20073,13.0239351367509,6.62933791660439,40.2131191152294
7,7,"N",FALSE,FALSE,FALSE,3,0,-0.39,-2.5
7,7,"N",FALSE,TRUE,FALSE,2197,0,1.41314974965863,23.5798862084661
7,7,"N",TRUE,TRUE,FALSE,196839,2.21661042781156,1.70112843491381,10.1735897357739
7,7,"Y",FALSE,TRUE,FALSE,212,0,5.23589622641509,40.1608962264151
7,7,"Y",TRUE,FALSE,FALSE,1,13.38,-40.8,-37.5
7,7,"Y",TRUE,TRUE,FALSE,19215,13.1677777777778,6.42369555035129,40.3717366640645
8,7,"N",FALSE,FALSE,FALSE,1,0,-2.52,-12.3
8,7,"N",FALSE,TRUE,FALSE,2050,0,1.74329268292683,23.551312195122
8,7,"N",TRUE,FALSE,FALSE,1,0.54,-1.36,-3.5
8,7,"N",TRUE,TRUE,FALSE,183496,2.21963350699743,1.68547973797794,10.096028251297
8,7,"Y",FALSE,TRUE,FALSE,223,0,5.75107623318386,41.0730044843049
8,7,"Y",TRUE,FALSE,FALSE,1,3.02,-3.69,-11.5
8,7,"Y",TRUE,TRUE,FALSE,18694,13.0693249170857,6.14093398951535,39.7450262116187
9,7,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
9,7,"N",FALSE,TRUE,FALSE,2225,0,1.53886292134831,23.4852359550562
9,7,"N",TRUE,TRUE,FALSE,221936,2.18285523754596,1.77263301131858,10.4999031252253
9,7,"Y",FALSE,TRUE,FALSE,274,0,5.6221897810219,38.0163503649635
9,7,"Y",TRUE,FALSE,FALSE,1,11.84,-49.3,-48.5
9,7,"Y",TRUE,TRUE,FALSE,19435,13.0925423205557,6.52922613841008,40.8641795729354
10,7,"N",FALSE,FALSE,FALSE,2,0,-1.495,-2.5
10,7,"N",FALSE,TRUE,FALSE,2316,0,1.45319516407599,21.567810880829
10,7,"N",TRUE,FALSE,FALSE,2,0.865,-1.16,-6
10,7,"N",TRUE,TRUE,FALSE,250538,2.16998994164558,1.77462013746418,10.3308387150851
10,7,"N",TRUE,TRUE,TRUE,2,3.235,304.25,16.5
10,7,"Y",FALSE,TRUE,FALSE,274,0,7.02956204379562,45.3398540145985
10,7,"Y",TRUE,TRUE,FALSE,20757,12.9893211928506,6.56040371922725,40.4793115575469
11,7,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
11,7,"N",FALSE,TRUE,FALSE,2593,-1.53619359814886,1.33448900887003,24.5379714616275
11,7,"N",TRUE,FALSE,FALSE,2,0.385,-6.16,-27.5
11,7,"N",TRUE,TRUE,FALSE,222522,2.13076486819281,1.77419796694259,10.2399895291252
11,7,"Y",FALSE,TRUE,FALSE,255,0,7.60925490196078,43.4685882352941
11,7,"Y",TRUE,TRUE,FALSE,18078,13.0569216727514,6.60387155658812,40.3406936608032
12,7,"N",FALSE,FALSE,FALSE,1,0,-0.66,-2.5
12,7,"N",FALSE,TRUE,FALSE,2381,-0.720491390172197,1.64221755564889,25.6116379672407
12,7,"N",TRUE,FALSE,FALSE,2,0.66,-1.145,-4.25
12,7,"N",TRUE,TRUE,FALSE,207767,2.15867245520222,1.73208960036964,10.1292726948938
12,7,"Y",FALSE,TRUE,FALSE,220,0,6.84927272727273,43.1994090909091
12,7,"Y",TRUE,FALSE,FALSE,1,1.17,-5,-7
12,7,"Y",TRUE,TRUE,FALSE,19527,13.1874896297434,6.55549597992523,40.7147856813643
1,8,"N",FALSE,FALSE,FALSE,7,0,-0.58,-2.5
1,8,"N",FALSE,TRUE,FALSE,1901,0,1.89673329826407,201.23208311415
1,8,"N",TRUE,FALSE,FALSE,1,0.81,-1.58,-5.5
1,8,"N",TRUE,TRUE,FALSE,350269,1.93225395339011,1.52623529344589,10.2251830450311
1,8,"Y",FALSE,TRUE,FALSE,230,0,5.77569565217391,37.302652173913
1,8,"Y",TRUE,TRUE,FALSE,19372,13.1331607474706,6.4262058641338,40.5829031591988
2,8,"N",FALSE,FALSE,FALSE,4,0,-1.475,-5.95
2,8,"N",FALSE,TRUE,FALSE,1881,0,1.82604465709729,13.9556406166932
2,8,"N",TRUE,TRUE,FALSE,311228,1.98987160538255,1.8257132712995,10.5068737388667
2,8,"Y",FALSE,TRUE,FALSE,225,0,4.70706666666667,33.574
2,8,"Y",TRUE,TRUE,FALSE,19023,12.8870193975714,6.81792934868317,40.2288282605267
3,8,"N",FALSE,FALSE,FALSE,6,0,-0.715,-2.5
3,8,"N",FALSE,TRUE,FALSE,1810,0,2.04574585635359,98.3717016574586
3,8,"N",FALSE,TRUE,TRUE,1,0,350,3
3,8,"N",TRUE,FALSE,FALSE,3,0.536666666666667,-5.12333333333333,-20.3333333333333
3,8,"N",TRUE,TRUE,FALSE,327978,2.02547445255474,1.82301090317033,10.4976213953375
3,8,"Y",FALSE,TRUE,FALSE,221,0,5.33809954751131,35.2710407239819
3,8,"Y",TRUE,TRUE,FALSE,23046,12.9338596719604,6.64392432526252,40.4672728456131
4,8,"N",FALSE,FALSE,FALSE,4,0,-0.785,-2.5
4,8,"N",FALSE,TRUE,FALSE,1638,0,2.09869352869353,16.2419291819292
4,8,"N",TRUE,FALSE,FALSE,1,0.39,-1.46,-4
4,8,"N",TRUE,TRUE,FALSE,317286,1.99864935736213,1.8627881469715,10.5274973683049
4,8,"N",TRUE,TRUE,TRUE,1,2.38,250.08,13
4,8,"Y",FALSE,TRUE,FALSE,209,0,5.92177033492823,36.720956937799
4,8,"Y",TRUE,FALSE,FALSE,1,19.72,-63,-52
4,8,"Y",TRUE,TRUE,FALSE,21783,12.6223780011936,6.43002846256255,39.5131418996465
5,8,"N",FALSE,FALSE,FALSE,9,0,-0.705555555555556,-2.66666666666667
5,8,"N",FALSE,TRUE,FALSE,1808,0,2.22945243362832,21.1283075221239
5,8,"N",TRUE,FALSE,FALSE,4,0.99,-7.1975,-28.75
5,8,"N",TRUE,TRUE,FALSE,323321,2.02789976524878,1.88204026339149,10.6487474986159
5,8,"N",TRUE,TRUE,TRUE,1,2.7,280.2,12
5,8,"Y",FALSE,TRUE,FALSE,212,0,5.60853773584906,39.5682075471698
5,8,"Y",TRUE,TRUE,FALSE,24249,12.520708482824,6.4547181327065,39.6528071260671
6,8,"N",FALSE,FALSE,FALSE,7,0,-0.731428571428571,-2.64285714285714
6,8,"N",FALSE,TRUE,FALSE,2178,0,1.81352157943067,21.5528741965106
6,8,"N",TRUE,FALSE,FALSE,1,0.2,-1.16,-2.5
6,8,"N",TRUE,TRUE,FALSE,289382,2.03582828233961,1.8734942740046,10.6380181559323
6,8,"Y",FALSE,TRUE,FALSE,250,0,5.17932,36.06372
6,8,"Y",TRUE,TRUE,FALSE,22037,12.4634596360666,6.42271588691746,39.4211035984934
7,8,"N",FALSE,FALSE,FALSE,8,0,-0.72,-2.5625
7,8,"N",FALSE,TRUE,FALSE,2210,0,1.76033484162896,24.1190769230769
7,8,"N",TRUE,TRUE,FALSE,263281,2.11159616531387,1.86715361154052,10.8981133465765
7,8,"Y",FALSE,TRUE,FALSE,236,0,6.01724576271186,41.1980084745763
7,8,"Y",TRUE,FALSE,FALSE,1,8.57,-5.66,-27.5
7,8,"Y",TRUE,TRUE,FALSE,20699,12.5124493936905,6.09809459394174,39.2679264698778
8,8,"N",FALSE,FALSE,FALSE,2,0,-0.355,-2.5
8,8,"N",FALSE,TRUE,FALSE,2257,0,1.7807709348693,23.9792467877714
8,8,"N",TRUE,FALSE,FALSE,1,0.33,-1.02,-3.5
8,8,"N",TRUE,TRUE,FALSE,246517,2.12807915884097,1.85792480843106,10.7021658141224
8,8,"Y",FALSE,TRUE,FALSE,222,0,6.56490990990991,40.0768918918919
8,8,"Y",TRUE,TRUE,FALSE,20953,12.4957566935522,5.93924020426669,38.8335703717845
9,8,"N",FALSE,FALSE,FALSE,7,0,-0.75,-2.64285714285714
9,8,"N",FALSE,TRUE,FALSE,2367,0,1.71610054921842,22.2814448669202
9,8,"N",TRUE,FALSE,FALSE,3,0.663333333333333,-32.4466666666667,-32.3333333333333
9,8,"N",TRUE,TRUE,FALSE,269283,2.06001281180023,1.92326088167467,11.0760550424646
9,8,"Y",FALSE,TRUE,FALSE,258,0,5.44755813953488,38.4429457364341
9,8,"Y",TRUE,TRUE,FALSE,20231,12.3177554248431,6.19863279126094,39.4400874894963
10,8,"N",FALSE,FALSE,FALSE,12,0,-0.760833333333333,-2.58333333333333
10,8,"N",FALSE,TRUE,FALSE,2660,0,1.6017030075188,21.9841616541353
10,8,"N",TRUE,TRUE,FALSE,311904,2.01917144377757,1.90203216374269,10.7307278842208
10,8,"Y",FALSE,TRUE,FALSE,273,0,5.62282051282051,40.2279120879121
10,8,"Y",TRUE,TRUE,FALSE,21950,12.4033954441913,6.21720045558087,39.3766063781321
11,8,"N",FALSE,FALSE,FALSE,5,0,-0.68,-2.6
11,8,"N",FALSE,TRUE,FALSE,2846,-0.884219957835559,1.58182361208714,24.6170028109628
11,8,"N",TRUE,FALSE,FALSE,1,1.84,-20,-17
11,8,"N",TRUE,TRUE,FALSE,277895,1.99407089008438,1.89905511074327,10.658367225031
11,8,"Y",FALSE,TRUE,FALSE,251,0,6.98470119521912,42.1950199203187
11,8,"Y",TRUE,FALSE,FALSE,2,3.185,-6,-11
11,8,"Y",TRUE,TRUE,FALSE,19916,12.4845219923679,6.2742714400482,39.2691293432416
12,8,"N",FALSE,FALSE,FALSE,11,0,-0.708181818181818,-2.59090909090909
12,8,"N",FALSE,TRUE,FALSE,2429,-0.41889666529436,1.72186084808563,25.0664594483326
12,8,"N",TRUE,FALSE,FALSE,3,0.34,-4.49333333333333,-20
12,8,"N",TRUE,TRUE,FALSE,270276,2.00915164498513,1.83952363509894,10.3642410720893
12,8,"Y",FALSE,TRUE,FALSE,279,0,6.90448028673835,47.0415770609319
12,8,"Y",TRUE,TRUE,FALSE,21596,12.5541396554918,6.35201657714392,39.4771392850528
1,9,"N",FALSE,FALSE,FALSE,7,0,-0.66,-2.5
1,9,"N",FALSE,TRUE,FALSE,2040,0,2.15616666666667,31.1216715686275
1,9,"N",TRUE,FALSE,FALSE,3,0.293333333333333,-2.38666666666667,-19.6666666666667
1,9,"N",TRUE,TRUE,FALSE,341912,1.8870739254545,1.50226789349306,10.3115834483727
